"","state","year","district","RepVotes","RepStatus","DemVotes","DemStatus","rep_votes_major_percent","dem_votes_major_percent","district_id","WinnerParty","TotalVotesMajor","vote_margin","winner_party","RepVotesMajorPercent","DemVotesMajorPercent"
"23310","New York",1970,"08",55406,"Challenger",93666,"Incumbent",NA,NA,"NY08",NA,NA,NA,"D",37.17,62.83
"23311","New York",1970,"09",0,NA,102205,"Incumbent",NA,NA,"NY09",NA,NA,NA,"D",0,100
"23312","North Carolina",1970,"01",16217,"Challenger",41674,"Incumbent",NA,NA,"NC01",NA,NA,NA,"D",28.01,71.99
"23313","North Carolina",1970,"02",0,NA,38891,"Incumbent",NA,NA,"NC02",NA,NA,NA,"D",0,100
"23314","North Carolina",1970,"03",27224,"Challenger",41065,"Incumbent",NA,NA,"NC03",NA,NA,NA,"D",39.87,60.13
"23315","North Carolina",1970,"04",45386,"Challenger",49866,"Incumbent",NA,NA,"NC04",NA,NA,NA,"D",47.65,52.35
"23316","North Carolina",1970,"05",68937,"Incumbent",49663,"Challenger",NA,NA,"NC05",NA,NA,NA,"R",58.13,41.87
"23317","North Carolina",1970,"06",20739,"Challenger",47693,"Incumbent",NA,NA,"NC06",NA,NA,NA,"D",30.31,69.69
"23318","North Carolina",1970,"07",14529,"Challenger",37377,"Incumbent",NA,NA,"NC07",NA,NA,NA,"D",27.99,72.01
"23319","North Carolina",1970,"08",51873,"Incumbent",40563,"Challenger",NA,NA,"NC08",NA,NA,NA,"R",56.12,43.88
"23320","North Carolina",1970,"09",57525,"Challenger",28801,"Challenger",NA,NA,"NC09",NA,NA,NA,"R",66.64,33.36
"23321","North Dakota",1970,"01",72168,"Incumbent",37688,"Challenger",NA,NA,"ND01",NA,NA,NA,"R",65.69,34.31
"23322","North Dakota",1970,"02",49888,"Challenger",50416,"Challenger",NA,NA,"ND02",NA,NA,NA,"D",49.74,50.26
"23323","Ohio",1970,"01",89169,"Challenger",39820,"Challenger",NA,NA,"OH01",NA,NA,NA,"R",69.13,30.87
"23324","Ohio",1970,"02",77071,"Incumbent",60860,"Challenger",NA,NA,"OH02",NA,NA,NA,"R",55.88,44.12
"23325","Ohio",1970,"03",86973,"Incumbent",26735,"Challenger",NA,NA,"OH03",NA,NA,NA,"R",76.49,23.51
"23326","Ohio",1970,"04",82521,"Incumbent",45619,"Challenger",NA,NA,"OH04",NA,NA,NA,"R",64.4,35.6
"23327","Ohio",1970,"05",92577,"Incumbent",37545,"Challenger",NA,NA,"OH05",NA,NA,NA,"R",71.15,28.85
"23328","Ohio",1970,"06",82772,"Incumbent",39265,"Challenger",NA,NA,"OH06",NA,NA,NA,"R",67.83,32.17
"23329","Ohio",1970,"07",84448,"Incumbent",37294,"Challenger",NA,NA,"OH07",NA,NA,NA,"R",69.37,30.63
"23330","Ohio",1970,"08",90916,"Incumbent",0,NA,NA,NA,"OH08",NA,NA,NA,"R",100,0
"23331","Ohio",1970,"09",33947,"Challenger",82777,"Incumbent",NA,NA,"OH09",NA,NA,NA,"D",29.08,70.92
"23332","Oklahoma",1970,"01",67386,"Incumbent",53598,"Challenger",NA,NA,"OK01",NA,NA,NA,"R",55.7,44.3
"23333","Oklahoma",1970,"02",35989,"Challenger",87131,"Incumbent",NA,NA,"OK02",NA,NA,NA,"D",29.23,70.77
"23334","Oklahoma",1970,"03",0,NA,0,"Incumbent",NA,NA,"OK03",NA,NA,NA,"D",0,100
"23335","Oklahoma",1970,"04",37081,"Challenger",67743,"Incumbent",NA,NA,"OK04",NA,NA,NA,"D",35.37,64.63
"23336","Oklahoma",1970,"05",22801,"Challenger",62034,"Incumbent",NA,NA,"OK05",NA,NA,NA,"D",26.88,73.12
"23337","Oklahoma",1970,"06",81959,"Incumbent",45742,"Challenger",NA,NA,"OK06",NA,NA,NA,"R",64.18,35.82
"23338","Oregon",1970,"01",147239,"Incumbent",57837,"Challenger",NA,NA,"OR01",NA,NA,NA,"R",71.8,28.2
"23339","Oregon",1970,"02",40620,"Challenger",100943,"Incumbent",NA,NA,"OR02",NA,NA,NA,"D",28.69,71.31
"23340","Oregon",1970,"03",42391,"Challenger",118919,"Incumbent",NA,NA,"OR03",NA,NA,NA,"D",26.28,73.72
"23341","Oregon",1970,"04",84474,"Incumbent",60299,"Challenger",NA,NA,"OR04",NA,NA,NA,"R",58.35,41.65
"23342","Pennsylvania",1970,"01",34649,"Challenger",79425,"Incumbent",NA,NA,"PA01",NA,NA,NA,"D",30.37,69.63
"23343","Pennsylvania",1970,"02",32858,"Challenger",70530,"Incumbent",NA,NA,"PA02",NA,NA,NA,"D",31.78,68.22
"23344","Pennsylvania",1970,"03",42393,"Challenger",54755,"Incumbent",NA,NA,"PA03",NA,NA,NA,"D",43.64,56.36
"23345","Pennsylvania",1970,"04",77817,"Challenger",113920,"Incumbent",NA,NA,"PA04",NA,NA,NA,"D",40.59,59.41
"23346","Pennsylvania",1970,"05",38955,"Challenger",80142,"Challenger",NA,NA,"PA05",NA,NA,NA,"D",32.71,67.29
"23347","Pennsylvania",1970,"06",48397,"Challenger",96453,"Incumbent",NA,NA,"PA06",NA,NA,NA,"D",33.41,66.59
"23348","Pennsylvania",1970,"07",91042,"Incumbent",62722,"Challenger",NA,NA,"PA07",NA,NA,NA,"R",59.21,40.79
"23349","Pennsylvania",1970,"08",73041,"Incumbent",51464,"Challenger",NA,NA,"PA08",NA,NA,NA,"R",58.67,41.33
"23350","Pennsylvania",1970,"09",76535,"Challenger",52852,"Challenger",NA,NA,"PA09",NA,NA,NA,"R",59.15,40.85
"23351","Rhode Island",1970,"01",52962,"Challenger",86283,"Incumbent",NA,NA,"RI01",NA,NA,NA,"D",38.04,61.96
"23352","Rhode Island",1970,"02",61819,"Challenger",121704,"Incumbent",NA,NA,"RI02",NA,NA,NA,"D",33.68,66.32
"23353","South Carolina",1970,"01",0,NA,63891,"Incumbent",NA,NA,"SC01",NA,NA,NA,"D",0,100
"23354","South Carolina",1970,"02",48093,"Challenger",42005,"Challenger",NA,NA,"SC02",NA,NA,NA,"R",53.38,46.62
"23355","South Carolina",1970,"03",19981,"Challenger",60708,"Incumbent",NA,NA,"SC03",NA,NA,NA,"D",24.76,75.24
"23356","South Carolina",1970,"04",0,NA,52175,"Incumbent",NA,NA,"SC04",NA,NA,NA,"D",0,100
"23357","South Carolina",1970,"05",21911,"Challenger",43742,"Incumbent",NA,NA,"SC05",NA,NA,NA,"D",33.37,66.63
"23358","South Carolina",1970,"06",25546,"Challenger",46966,"Incumbent",NA,NA,"SC06",NA,NA,NA,"D",35.23,64.77
"23359","South Dakota",1970,"01",56330,"Challenger",71636,"Challenger",NA,NA,"SD01",NA,NA,NA,"D",44.02,55.98
"23360","South Dakota",1970,"02",51092,"Challenger",55925,"Challenger",NA,NA,"SD02",NA,NA,NA,"D",47.74,52.26
"23361","Tennessee",1970,"01",78896,"Incumbent",37348,"Challenger",NA,NA,"TN01",NA,NA,NA,"R",67.87,32.13
"23362","Tennessee",1970,"02",85849,"Incumbent",30146,"Challenger",NA,NA,"TN02",NA,NA,NA,"R",74.01,25.99
"23363","Tennessee",1970,"03",61527,"Challenger",54662,"Challenger",NA,NA,"TN03",NA,NA,NA,"R",52.95,47.05
"23364","Tennessee",1970,"04",18180,"Challenger",86437,"Incumbent",NA,NA,"TN04",NA,NA,NA,"D",17.38,82.62
"23365","Tennessee",1970,"05",37522,"Challenger",89900,"Incumbent",NA,NA,"TN05",NA,NA,NA,"D",29.45,70.55
"23366","Tennessee",1970,"06",19622,"Challenger",87517,"Incumbent",NA,NA,"TN06",NA,NA,NA,"D",18.31,81.69
"23367","Tennessee",1970,"07",29139,"Challenger",83904,"Incumbent",NA,NA,"TN07",NA,NA,NA,"D",25.78,74.22
"23368","Tennessee",1970,"08",0,NA,66590,"Challenger",NA,NA,"TN08",NA,NA,NA,"D",0,100
"23369","Tennessee",1970,"09",72498,"Incumbent",43279,"Challenger",NA,NA,"TN09",NA,NA,NA,"R",62.62,37.38
"23370","Texas",1970,"01",18614,"Challenger",67883,"Incumbent",NA,NA,"TX01",NA,NA,NA,"D",21.52,78.48
"23371","Texas",1970,"02",0,NA,52634,"Incumbent",NA,NA,"TX02",NA,NA,NA,"D",0,100
"23372","Texas",1970,"03",63690,"Incumbent",41425,"Challenger",NA,NA,"TX03",NA,NA,NA,"R",60.59,39.41
"23373","Texas",1970,"04",0,NA,70103,"Incumbent",NA,NA,"TX04",NA,NA,NA,"D",0,100
"23374","Texas",1970,"05",38481,"Challenger",57058,"Incumbent",NA,NA,"TX05",NA,NA,NA,"D",40.28,59.72
"23375","Texas",1970,"06",0,NA,74038,"Incumbent",NA,NA,"TX06",NA,NA,NA,"D",0,100
"23376","Texas",1970,"07",93457,"Challenger",50750,"Challenger",NA,NA,"TX07",NA,NA,NA,"R",64.81,35.19
"23377","Texas",1970,"08",0,NA,26294,"Incumbent",NA,NA,"TX08",NA,NA,NA,"D",0,100
"23378","Texas",1970,"09",31483,"Challenger",57180,"Incumbent",NA,NA,"TX09",NA,NA,NA,"D",35.51,64.49
"23379","Utah",1970,"01",89269,"Challenger",95499,"Challenger",NA,NA,"UT01",NA,NA,NA,"D",48.31,51.69
"23380","Utah",1970,"02",97549,"Incumbent",87000,"Challenger",NA,NA,"UT02",NA,NA,NA,"R",52.86,47.14
"23381","Vermont",1970,"00",103806,"Incumbent",44415,"Challenger",NA,NA,"VT00",NA,NA,NA,"R",70.03,29.97
"23382","Virginia",1970,"01",0,NA,71465,"Incumbent",NA,NA,"VA01",NA,NA,NA,"D",0,100
"23383","Virginia",1970,"02",44108,"Incumbent",27367,"Challenger",NA,NA,"VA02",NA,NA,NA,"R",61.71,38.29
"23384","Virginia",1970,"03",35258,"Challenger",73123,"Incumbent",NA,NA,"VA03",NA,NA,NA,"D",32.53,67.47
"23385","Virginia",1970,"04",9883,"Challenger",55246,"Incumbent",NA,NA,"VA04",NA,NA,NA,"D",15.17,84.83
"23386","Virginia",1970,"05",20039,"Challenger",54274,"Incumbent",NA,NA,"VA05",NA,NA,NA,"D",26.97,73.03
"23387","Virginia",1970,"06",62350,"Incumbent",21241,"Challenger",NA,NA,"VA06",NA,NA,NA,"R",74.59,25.41
"23388","Virginia",1970,"07",52716,"Challenger",32642,"Challenger",NA,NA,"VA07",NA,NA,NA,"R",61.76,38.24
"23389","Virginia",1970,"08",68311,"Incumbent",38848,"Challenger",NA,NA,"VA08",NA,NA,NA,"R",63.75,36.25
"23390","Virginia",1970,"09",53960,"Incumbent",34609,"Challenger",NA,NA,"VA09",NA,NA,NA,"R",60.92,39.08
"23391","Washington",1970,"01",107072,"Incumbent",53156,"Challenger",NA,NA,"WA01",NA,NA,NA,"R",66.82,33.18
"23392","Washington",1970,"02",44049,"Challenger",117562,"Incumbent",NA,NA,"WA02",NA,NA,NA,"D",27.26,72.74
"23393","Washington",1970,"03",56566,"Challenger",81892,"Incumbent",NA,NA,"WA03",NA,NA,NA,"D",40.85,59.15
"23394","Washington",1970,"04",63244,"Incumbent",70119,"Challenger",NA,NA,"WA04",NA,NA,NA,"D",47.42,52.58
"23395","Washington",1970,"05",43376,"Challenger",88189,"Incumbent",NA,NA,"WA05",NA,NA,NA,"D",32.97,67.03
"23396","Washington",1970,"06",42213,"Challenger",98282,"Incumbent",NA,NA,"WA06",NA,NA,NA,"D",30.05,69.95
"23397","Washington",1970,"07",47426,"Challenger",99308,"Incumbent",NA,NA,"WA07",NA,NA,NA,"D",32.32,67.68
"23398","West Virginia",1970,"01",38327,"Challenger",61296,"Incumbent",NA,NA,"WV01",NA,NA,NA,"D",38.47,61.53
"23399","West Virginia",1970,"02",33509,"Challenger",58263,"Incumbent",NA,NA,"WV02",NA,NA,NA,"D",36.51,63.49
"23400","West Virginia",1970,"03",30525,"Challenger",57630,"Incumbent",NA,NA,"WV03",NA,NA,NA,"D",34.63,65.37
"23401","West Virginia",1970,"04",30255,"Challenger",62531,"Incumbent",NA,NA,"WV04",NA,NA,NA,"D",32.61,67.39
"23402","West Virginia",1970,"05",20261,"Challenger",48286,"Challenger",NA,NA,"WV05",NA,NA,NA,"D",29.56,70.44
"23403","Wisconsin",1970,"01",56067,"Incumbent",87428,"Challenger",NA,NA,"WI01",NA,NA,NA,"D",39.07,60.93
"23404","Wisconsin",1970,"02",46620,"Challenger",102879,"Incumbent",NA,NA,"WI02",NA,NA,NA,"D",31.18,68.82
"23405","Wisconsin",1970,"03",64891,"Incumbent",52085,"Challenger",NA,NA,"WI03",NA,NA,NA,"R",55.47,44.53
"23406","Wisconsin",1970,"04",23081,"Challenger",102464,"Incumbent",NA,NA,"WI04",NA,NA,NA,"D",18.38,81.62
"23407","Wisconsin",1970,"05",18360,"Challenger",60830,"Incumbent",NA,NA,"WI05",NA,NA,NA,"D",23.18,76.82
"23408","Wisconsin",1970,"06",98587,"Incumbent",44794,"Challenger",NA,NA,"WI06",NA,NA,NA,"R",68.76,31.24
"23409","Wisconsin",1970,"07",41330,"Challenger",88746,"Incumbent",NA,NA,"WI07",NA,NA,NA,"D",31.77,68.23
"23410","Wisconsin",1970,"08",76893,"Challenger",60345,"Challenger",NA,NA,"WI08",NA,NA,NA,"R",56.03,43.97
"23411","Wisconsin",1970,"09",84732,"Challenger",78123,"Challenger",NA,NA,"WI09",NA,NA,NA,"R",52.03,47.97
"23412","Wyoming",1970,"00",57848,"Challenger",58456,"Incumbent",NA,NA,"WY00",NA,NA,NA,"D",49.74,50.26
"23413","Alabama",1968,"01",60318,"Incumbent",40593,"Challenger",NA,NA,"AL01",NA,NA,NA,"R",59.77,40.23
"23414","Alabama",1968,"02",60743,"Challenger",37533,"Challenger",NA,NA,"AL02",NA,NA,NA,"R",61.81,38.19
"23415","Alabama",1968,"03",0,NA,86796,"Incumbent",NA,NA,"AL03",NA,NA,NA,"D",0,100
"23416","Alabama",1968,"04",12427,"Challenger",94726,"Incumbent",NA,NA,"AL04",NA,NA,NA,"D",11.6,88.4
"23417","Alabama",1968,"05",14582,"Challenger",69110,"Challenger",NA,NA,"AL05",NA,NA,NA,"D",17.42,82.58
"23418","Alabama",1968,"06",69445,"Incumbent",34608,"Challenger",NA,NA,"AL06",NA,NA,NA,"R",66.74,33.26
"23419","Alabama",1968,"07",29923,"Challenger",106132,"Incumbent",NA,NA,"AL07",NA,NA,NA,"D",21.99,78.01
"23420","Alabama",1968,"08",0,NA,85528,"Incumbent",NA,NA,"AL08",NA,NA,NA,"D",0,100
"23421","Alaska",1968,"00",43577,"Incumbent",36785,"Challenger",NA,NA,"AK00",NA,NA,NA,"R",54.23,45.77
"23422","Arizona",1968,"01",137761,"Incumbent",54594,"Challenger",NA,NA,"AZ01",NA,NA,NA,"R",71.62,28.38
"23423","Arizona",1968,"02",43235,"Challenger",102301,"Incumbent",NA,NA,"AZ02",NA,NA,NA,"D",29.71,70.29
"23424","Arizona",1968,"03",79667,"Incumbent",46072,"Challenger",NA,NA,"AZ03",NA,NA,NA,"R",63.36,36.64
"23425","Arkansas",1968,"01",36284,"Challenger",80293,"Challenger",NA,NA,"AR01",NA,NA,NA,"D",31.12,68.88
"23426","Arkansas",1968,"02",0,NA,0,"Incumbent",NA,NA,"AR02",NA,NA,NA,"D",0,100
"23427","Arkansas",1968,"03",121771,"Incumbent",59638,"Challenger",NA,NA,"AR03",NA,NA,NA,"R",67.13,32.87
"23428","Arkansas",1968,"04",0,NA,0,"Incumbent",NA,NA,"AR04",NA,NA,NA,"R",0,0
"23429","California",1968,"01",133597,"Incumbent",37756,"Challenger",NA,NA,"CA01",NA,NA,NA,"R",77.97,22.03
"23430","California",1968,"02",78986,"Challenger",127744,"Incumbent",NA,NA,"CA02",NA,NA,NA,"D",38.21,61.79
"23431","California",1968,"03",80193,"Challenger",107446,"Challenger",NA,NA,"CA03",NA,NA,NA,"D",42.74,57.26
"23432","California",1968,"04",67225,"Challenger",90126,"Incumbent",NA,NA,"CA04",NA,NA,NA,"D",42.72,57.28
"23433","California",1968,"05",31157,"Challenger",95630,"Incumbent",NA,NA,"CA05",NA,NA,NA,"D",24.57,75.43
"23434","California",1968,"06",151336,"Challenger",54928,"Challenger",NA,NA,"CA06",NA,NA,NA,"R",73.37,26.63
"23435","California",1968,"07",48397,"Challenger",102689,"Incumbent",NA,NA,"CA07",NA,NA,NA,"D",32.03,67.97
"23436","California",1968,"08",58887,"Challenger",104768,"Incumbent",NA,NA,"CA08",NA,NA,NA,"D",35.98,64.02
"23437","California",1968,"09",77847,"Challenger",101329,"Incumbent",NA,NA,"CA09",NA,NA,NA,"D",43.45,56.55
"23438","Colorado",1968,"01",82677,"Challenger",91199,"Incumbent",NA,NA,"CO01",NA,NA,NA,"D",47.55,52.45
"23439","Colorado",1968,"02",152153,"Incumbent",89917,"Challenger",NA,NA,"CO02",NA,NA,NA,"R",62.85,37.15
"23440","Colorado",1968,"03",81173,"Challenger",88368,"Incumbent",NA,NA,"CO03",NA,NA,NA,"D",47.88,52.12
"23441","Colorado",1968,"04",76776,"Challenger",92680,"Incumbent",NA,NA,"CO04",NA,NA,NA,"D",45.31,54.69
"23442","Connecticut",1968,"01",74615,"Challenger",124966,"Challenger",NA,NA,"CT01",NA,NA,NA,"D",37.39,62.61
"23443","Connecticut",1968,"02",89098,"Challenger",106203,"Challenger",NA,NA,"CT02",NA,NA,NA,"D",45.62,54.38
"23444","Connecticut",1968,"03",80696,"Challenger",102636,"Challenger",NA,NA,"CT03",NA,NA,NA,"D",44.02,55.98
"23445","Connecticut",1968,"04",113749,"Challenger",104723,"Incumbent",NA,NA,"CT04",NA,NA,NA,"R",52.07,47.93
"23446","Connecticut",1968,"05",85591,"Challenger",110337,"Incumbent",NA,NA,"CT05",NA,NA,NA,"D",43.68,56.32
"23447","Connecticut",1968,"06",126208,"Challenger",76413,"Challenger",NA,NA,"CT06",NA,NA,NA,"R",62.29,37.71
"23448","Delaware",1968,"00",117827,"Incumbent",82993,"Challenger",NA,NA,"DE00",NA,NA,NA,"R",58.67,41.33
"23449","Florida",1968,"01",21063,"Challenger",116215,"Incumbent",NA,NA,"FL01",NA,NA,NA,"D",15.34,84.66
"23450","Florida",1968,"02",0,NA,87313,"Incumbent",NA,NA,"FL02",NA,NA,NA,"D",0,100
"23451","Florida",1968,"03",27696,"Challenger",103540,"Incumbent",NA,NA,"FL03",NA,NA,NA,"D",21.1,78.9
"23452","Florida",1968,"04",76974,"Challenger",86251,"Challenger",NA,NA,"FL04",NA,NA,NA,"D",47.16,52.84
"23453","Florida",1968,"05",108620,"Challenger",67505,"Challenger",NA,NA,"FL05",NA,NA,NA,"R",61.67,38.33
"23454","Florida",1968,"06",51637,"Challenger",84193,"Incumbent",NA,NA,"FL06",NA,NA,NA,"D",38.02,61.98
"23455","Florida",1968,"07",74896,"Challenger",91539,"Incumbent",NA,NA,"FL07",NA,NA,NA,"D",45,55
"23456","Florida",1968,"08",117747,"Incumbent",0,NA,NA,NA,"FL08",NA,NA,NA,"R",100,0
"23457","Florida",1968,"09",87074,"Challenger",111539,"Challenger",NA,NA,"FL09",NA,NA,NA,"D",43.84,56.16
"23458","Georgia",1968,"01",36118,"Challenger",77403,"Incumbent",NA,NA,"GA01",NA,NA,NA,"D",31.82,68.18
"23459","Georgia",1968,"02",0,NA,72830,"Incumbent",NA,NA,"GA02",NA,NA,NA,"D",0,100
"23460","Georgia",1968,"03",0,NA,55759,"Incumbent",NA,NA,"GA03",NA,NA,NA,"D",0,100
"23461","Georgia",1968,"04",78753,"Incumbent",58154,"Challenger",NA,NA,"GA04",NA,NA,NA,"R",57.52,42.48
"23462","Georgia",1968,"05",79258,"Incumbent",63183,"Challenger",NA,NA,"GA05",NA,NA,NA,"R",55.64,44.36
"23463","Georgia",1968,"06",0,NA,97289,"Challenger",NA,NA,"GA06",NA,NA,NA,"D",0,100
"23464","Georgia",1968,"07",0,NA,96505,"Challenger",NA,NA,"GA07",NA,NA,NA,"D",0,100
"23465","Georgia",1968,"08",0,NA,64912,"Challenger",NA,NA,"GA08",NA,NA,NA,"D",0,100
"23466","Georgia",1968,"09",0,NA,83829,"Challenger",NA,NA,"GA09",NA,NA,NA,"D",0,100
"23467","Hawaii",1968,"00",78733,"Challenger",161954,"Challenger",NA,NA,"HI00",NA,NA,NA,"D",32.71,67.29
"23468","Idaho",1968,"01",90870,"Incumbent",62002,"Challenger",NA,NA,"ID01",NA,NA,NA,"R",59.44,40.56
"23469","Idaho",1968,"02",65029,"Challenger",54256,"Challenger",NA,NA,"ID02",NA,NA,NA,"R",54.52,45.48
"23470","Illinois",1968,"01",21758,"Challenger",119207,"Incumbent",NA,NA,"IL01",NA,NA,NA,"D",15.44,84.56
"23471","Illinois",1968,"02",56513,"Challenger",106642,"Challenger",NA,NA,"IL02",NA,NA,NA,"D",34.64,65.36
"23472","Illinois",1968,"03",86535,"Challenger",101729,"Incumbent",NA,NA,"IL03",NA,NA,NA,"D",45.96,54.04
"23473","Illinois",1968,"04",151216,"Incumbent",70145,"Challenger",NA,NA,"IL04",NA,NA,NA,"R",68.31,31.69
"23474","Illinois",1968,"05",77887,"Challenger",96584,"Incumbent",NA,NA,"IL05",NA,NA,NA,"D",44.64,55.36
"23475","Illinois",1968,"06",63999,"Challenger",94779,"Incumbent",NA,NA,"IL06",NA,NA,NA,"D",40.31,59.69
"23476","Illinois",1968,"07",17594,"Challenger",86769,"Incumbent",NA,NA,"IL07",NA,NA,NA,"D",16.86,83.14
"23477","Illinois",1968,"08",62254,"Challenger",105003,"Challenger",NA,NA,"IL08",NA,NA,NA,"D",37.22,62.78
"23478","Illinois",1968,"09",65687,"Challenger",119032,"Challenger",NA,NA,"IL09",NA,NA,NA,"D",35.56,64.44
"23479","Indiana",1968,"01",68318,"Challenger",90055,"Incumbent",NA,NA,"IN01",NA,NA,NA,"D",43.14,56.86
"23480","Indiana",1968,"02",104238,"Challenger",85084,"Challenger",NA,NA,"IN02",NA,NA,NA,"R",55.06,44.94
"23481","Indiana",1968,"03",86354,"Challenger",94452,"Incumbent",NA,NA,"IN03",NA,NA,NA,"D",47.76,52.24
"23482","Indiana",1968,"04",98977,"Incumbent",93515,"Challenger",NA,NA,"IN04",NA,NA,NA,"R",51.42,48.58
"23483","Indiana",1968,"05",114537,"Challenger",67370,"Challenger",NA,NA,"IN05",NA,NA,NA,"R",62.96,37.04
"23484","Indiana",1968,"06",142207,"Incumbent",76940,"Challenger",NA,NA,"IN06",NA,NA,NA,"R",64.89,35.11
"23485","Indiana",1968,"07",115921,"Incumbent",78045,"Challenger",NA,NA,"IN07",NA,NA,NA,"R",59.76,40.24
"23486","Indiana",1968,"08",109585,"Incumbent",91642,"Challenger",NA,NA,"IN08",NA,NA,NA,"R",54.46,45.54
"23487","Indiana",1968,"09",86012,"Challenger",102707,"Incumbent",NA,NA,"IN09",NA,NA,NA,"D",45.58,54.42
"23488","Iowa",1968,"01",91419,"Incumbent",81049,"Challenger",NA,NA,"IA01",NA,NA,NA,"R",53.01,46.99
"23489","Iowa",1968,"02",84634,"Challenger",103651,"Incumbent",NA,NA,"IA02",NA,NA,NA,"D",44.95,55.05
"23490","Iowa",1968,"03",101839,"Incumbent",57164,"Challenger",NA,NA,"IA03",NA,NA,NA,"R",64.05,35.95
"23491","Iowa",1968,"04",83259,"Incumbent",71134,"Challenger",NA,NA,"IA04",NA,NA,NA,"R",53.93,46.07
"23492","Iowa",1968,"05",60710,"Challenger",99586,"Incumbent",NA,NA,"IA05",NA,NA,NA,"D",37.87,62.13
"23493","Iowa",1968,"06",100802,"Incumbent",54171,"Challenger",NA,NA,"IA06",NA,NA,NA,"R",65.04,34.96
"23494","Iowa",1968,"07",87212,"Incumbent",46774,"Challenger",NA,NA,"IA07",NA,NA,NA,"R",65.09,34.91
"23495","Kansas",1968,"01",87012,"Challenger",82102,"Challenger",NA,NA,"KS01",NA,NA,NA,"R",51.45,48.55
"23496","Kansas",1968,"02",110768,"Incumbent",53151,"Challenger",NA,NA,"KS02",NA,NA,NA,"R",67.57,32.43
"23497","Kansas",1968,"03",100877,"Challenger",59672,"Challenger",NA,NA,"KS03",NA,NA,NA,"R",62.83,37.17
"23498","Kansas",1968,"04",101991,"Incumbent",55621,"Challenger",NA,NA,"KS04",NA,NA,NA,"R",64.71,35.29
"23499","Kansas",1968,"05",107085,"Incumbent",59005,"Challenger",NA,NA,"KS05",NA,NA,NA,"R",64.47,35.53
"23500","Kentucky",1968,"01",0,NA,72072,"Challenger",NA,NA,"KY01",NA,NA,NA,"D",0,100
"23501","Kentucky",1968,"02",50904,"Challenger",65860,"Incumbent",NA,NA,"KY02",NA,NA,NA,"D",43.6,56.4
"23502","Kentucky",1968,"03",70318,"Incumbent",55366,"Challenger",NA,NA,"KY03",NA,NA,NA,"R",55.95,44.05
"23503","Kentucky",1968,"04",103793,"Incumbent",55971,"Challenger",NA,NA,"KY04",NA,NA,NA,"R",64.97,35.03
"23504","Kentucky",1968,"05",86391,"Incumbent",30575,"Challenger",NA,NA,"KY05",NA,NA,NA,"R",73.86,26.14
"23505","Kentucky",1968,"06",58905,"Challenger",78536,"Incumbent",NA,NA,"KY06",NA,NA,NA,"D",42.86,57.14
"23506","Kentucky",1968,"07",50699,"Challenger",82594,"Incumbent",NA,NA,"KY07",NA,NA,NA,"D",38.04,61.96
"23507","Louisiana",1968,"01",0,NA,70658,"Incumbent",NA,NA,"LA01",NA,NA,NA,"D",0,100
"23508","Louisiana",1968,"02",77633,"Challenger",81537,"Incumbent",NA,NA,"LA02",NA,NA,NA,"D",48.77,51.23
"23509","Louisiana",1968,"03",0,NA,39215,"Challenger",NA,NA,"LA03",NA,NA,NA,"D",0,100
"23510","Louisiana",1968,"04",0,NA,63788,"Challenger",NA,NA,"LA04",NA,NA,NA,"D",0,100
"23511","Louisiana",1968,"05",0,NA,34901,"Incumbent",NA,NA,"LA05",NA,NA,NA,"D",0,100
"23512","Louisiana",1968,"06",26267,"Challenger",100461,"Incumbent",NA,NA,"LA06",NA,NA,NA,"D",20.73,79.27
"23513","Louisiana",1968,"07",14126,"Challenger",79709,"Incumbent",NA,NA,"LA07",NA,NA,NA,"D",15.05,84.95
"23514","Louisiana",1968,"08",0,NA,41086,"Incumbent",NA,NA,"LA08",NA,NA,NA,"D",0,100
"23515","Maine",1968,"01",86949,"Challenger",113501,"Incumbent",NA,NA,"ME01",NA,NA,NA,"D",43.38,56.62
"23516","Maine",1968,"02",81398,"Challenger",102369,"Incumbent",NA,NA,"ME02",NA,NA,NA,"D",44.29,55.71
"23517","Maryland",1968,"01",87078,"Incumbent",31250,"Challenger",NA,NA,"MD01",NA,NA,NA,"R",73.59,26.41
"23518","Maryland",1968,"02",59635,"Challenger",86025,"Incumbent",NA,NA,"MD02",NA,NA,NA,"D",40.94,59.06
"23519","Maryland",1968,"03",14604,"Challenger",63269,"Incumbent",NA,NA,"MD03",NA,NA,NA,"D",18.75,81.25
"23520","Maryland",1968,"04",31813,"Challenger",60651,"Incumbent",NA,NA,"MD04",NA,NA,NA,"D",34.41,65.59
"23521","Maryland",1968,"05",89073,"Challenger",79870,"Incumbent",NA,NA,"MD05",NA,NA,NA,"R",52.72,47.28
"23522","Maryland",1968,"06",71714,"Challenger",63597,"Challenger",NA,NA,"MD06",NA,NA,NA,"R",53,47
"23523","Maryland",1968,"07",20745,"Challenger",81048,"Incumbent",NA,NA,"MD07",NA,NA,NA,"D",20.38,79.62
"23524","Maryland",1968,"08",109167,"Incumbent",70109,"Challenger",NA,NA,"MD08",NA,NA,NA,"R",60.89,39.11
"23525","Massachusetts",1968,"01",140419,"Incumbent",0,NA,NA,NA,"MA01",NA,NA,NA,"R",100,0
"23526","Massachusetts",1968,"02",45262,"Challenger",126485,"Incumbent",NA,NA,"MA02",NA,NA,NA,"D",26.35,73.65
