"","state","year","district","RepVotes","RepStatus","DemVotes","DemStatus","rep_votes_major_percent","dem_votes_major_percent","district_id","WinnerParty","TotalVotesMajor","vote_margin"
"15056","North Carolina",1952,"9",64662,"Challenger",68624,"Challenger",48.51,51.49,"NC09","D",133286,0.029725553
"15057","North Carolina",1952,"10",82428,"Challenger",61149,"Incumbent",57.41,42.59,"NC10","R",143577,0.148206189
"15058","North Carolina",1952,"11",36157,"Challenger",61540,"Incumbent",37.01,62.99,"NC11","D",97697,0.259813505
"15059","North Carolina",1952,"12",47752,"Challenger",63045,"Challenger",43.1,56.9,"NC12","D",110797,0.138027203
"15060","North Dakota",1952,"AL",181218,"Challenger",49829,"Challenger",78.43,21.57,"ND00","R",231047,0.105558609
"15061","Ohio",1952,"1",96385,"Challenger",60015,"Challenger",61.63,38.37,"OH01","R",156400,0.232544757
"15062","Ohio",1952,"2",90417,"Incumbent",69341,"Challenger",56.6,43.4,"OH02","R",159758,0.131924536
"15063","Ohio",1952,"3",112325,"Challenger",107551,"Challenger",51.09,48.91,"OH03","R",219876,0.021712238
"15064","Ohio",1952,"4",93442,"Incumbent",43426,"Challenger",68.27,31.73,"OH04","R",136868,0.365432387
"15065","Ohio",1952,"5",72168,"Incumbent",42104,"Challenger",63.15,36.85,"OH05","R",114272,0.263091571
"15066","Ohio",1952,"6",66896,"Challenger",67220,"Incumbent",49.88,50.12,"OH06","D",134116,0.002415819
"15067","Ohio",1952,"7",98354,"Incumbent",0,NA,100,0,"OH07","R",98354,1
"15068","Ohio",1952,"8",75768,"Incumbent",34474,"Challenger",68.73,31.27,"OH08","R",110242,0.374575933
"15069","Ohio",1952,"9",46989,"Challenger",61047,"Challenger",43.49,56.51,"OH09","D",108036,0.127494539
"15070","Ohio",1952,"10",63339,"Incumbent",35666,"Challenger",63.98,36.02,"OH10","R",99005,0.279511136
"15071","Ohio",1952,"11",91204,"Challenger",63930,"Challenger",58.79,41.21,"OH11","R",155134,0.1758093
"15072","Ohio",1952,"12",134693,"Incumbent",81665,"Challenger",62.25,37.75,"OH12","R",216358,0.24509378
"15073","Ohio",1952,"13",63344,"Incumbent",44467,"Challenger",58.75,41.25,"OH13","R",107811,0.175093451
"15074","Ohio",1952,"14",117475,"Incumbent",83463,"Challenger",58.46,41.54,"OH14","R",200938,0.169266142
"15075","Ohio",1952,"15",34966,"Challenger",62913,"Incumbent",35.72,64.28,"OH15","D",97879,0.285526007
"15076","Ohio",1952,"16",98447,"Incumbent",82522,"Challenger",54.4,45.6,"OH16","R",180969,0.087998497
"15077","Ohio",1952,"17",94624,"Incumbent",44117,"Challenger",68.2,31.8,"OH17","R",138741,0.364038028
"15078","Ohio",1952,"18",62081,"Challenger",78277,"Incumbent",44.23,55.77,"OH18","D",140358,0.115390644
"15079","Ohio",1952,"19",46202,"Challenger",91074,"Incumbent",33.66,66.34,"OH19","D",137276,0.326874326
"15080","Ohio",1952,"20",58271,"Challenger",109211,"Incumbent",34.79,65.21,"OH20","D",167482,0.304152088
"15081","Ohio",1952,"21",45896,"Challenger",100340,"Incumbent",31.38,68.62,"OH21","D",146236,0.372302306
"15082","Ohio",1952,"22",87316,"Incumbent",61197,"Challenger",58.79,41.21,"OH22","R",148513,0.175870126
"15083","Ohio",1952,"23",85752,"Incumbent",47090,"Challenger",64.55,35.45,"OH23","R",132842,0.291037473
"15084","Oklahoma",1952,"1",121442,"Challenger",85647,"Challenger",58.64,41.36,"OK01","R",207089,0.172848389
"15085","Oklahoma",1952,"2",60550,"Challenger",92407,"Challenger",39.59,60.41,"OK02","D",152957,0.208274221
"15086","Oklahoma",1952,"3",20735,"Challenger",73185,"Incumbent",22.08,77.92,"OK03","D",93920,0.558454003
"15087","Oklahoma",1952,"4",46446,"Challenger",67024,"Incumbent",40.93,59.07,"OK04","D",113470,0.181351899
"15088","Oklahoma",1952,"5",77425,"Challenger",128627,"Incumbent",37.58,62.42,"OK05","D",206052,0.248490672
"15089","Oklahoma",1952,"6",57261,"Challenger",98823,"Challenger",36.69,63.31,"OK06","D",156084,0.266279696
"15090","Oregon",1952,"1",124720,"Incumbent",58796,"Challenger",67.96,32.04,"OR01","R",183516,0.359227533
"15091","Oregon",1952,"2",57155,"Challenger",40550,"Challenger",58.5,41.5,"OR02","R",97705,0.169950361
"15092","Oregon",1952,"3",125504,"Incumbent",107099,"Challenger",53.96,46.04,"OR03","R",232603,0.079126237
"15093","Oregon",1952,"4",100970,"Incumbent",51298,"Challenger",66.31,33.69,"OR04","R",152268,0.326214306
"15094","Pennsylvania",1952,"1",41948,"Challenger",89879,"Incumbent",31.82,68.18,"PA01","D",131827,0.36359016
"15095","Pennsylvania",1952,"2",65159,"Challenger",105553,"Incumbent",38.17,61.83,"PA02","D",170712,0.236620741
"15096","Pennsylvania",1952,"3",58191,"Challenger",81837,"Challenger",41.56,58.44,"PA03","D",140028,0.168866227
"15097","Pennsylvania",1952,"4",38228,"Challenger",90077,"Incumbent",29.79,70.21,"PA04","D",128305,0.4041074
"15098","Pennsylvania",1952,"5",88040,"Challenger",104112,"Challenger",45.82,54.18,"PA05","D",192152,0.083642117
"15099","Pennsylvania",1952,"6",93368,"Incumbent",87124,"Challenger",51.73,48.27,"PA06","R",180492,0.034594331
"15100","Pennsylvania",1952,"7",127918,"Incumbent",79423,"Challenger",61.69,38.31,"PA07","R",207341,0.233890065
"15101","Pennsylvania",1952,"8",83966,"Challenger",57723,"Challenger",59.26,40.74,"PA08","R",141689,0.185215507
"15102","Pennsylvania",1952,"9",100578,"Incumbent",51268,"Challenger",66.24,33.76,"PA09","R",151846,0.324736904
"15103","Pennsylvania",1952,"10",89820,"Challenger",77758,"Incumbent",53.6,46.4,"PA10","R",167578,0.071978422
"15104","Pennsylvania",1952,"11",80310,"Challenger",79722,"Incumbent",50.18,49.82,"PA11","R",160032,0.003674265
"15105","Pennsylvania",1952,"12",79859,"Incumbent",51736,"Challenger",60.69,39.31,"PA12","R",131595,0.213708728
"15106","Pennsylvania",1952,"13",114672,"Challenger",57974,"Challenger",66.42,33.58,"PA13","R",172646,0.328406103
"15107","Pennsylvania",1952,"14",48019,"Challenger",48427,"Incumbent",49.79,50.21,"PA14","D",96446,0.004230347
"15108","Pennsylvania",1952,"15",50871,"Challenger",61566,"Incumbent",45.24,54.76,"PA15","D",112437,0.095119934
"15109","Pennsylvania",1952,"16",83493,"Incumbent",51825,"Challenger",61.7,38.3,"PA16","R",135318,0.234026515
"15110","Pennsylvania",1952,"17",82058,"Incumbent",44376,"Challenger",64.9,35.1,"PA17","R",126434,0.29803692
"15111","Pennsylvania",1952,"18",75723,"Incumbent",43555,"Challenger",63.48,36.52,"PA18","R",119278,0.269689297
"15112","Pennsylvania",1952,"19",72466,"Challenger",66165,"Incumbent",52.27,47.73,"PA19","R",138631,0.045451595
"15113","Pennsylvania",1952,"20",62804,"Incumbent",37152,"Challenger",62.83,37.17,"PA20","R",99956,0.256632918
"15114","Pennsylvania",1952,"21",65252,"Challenger",73223,"Incumbent",47.12,52.88,"PA21","D",138475,0.057562737
"15115","Pennsylvania",1952,"22",77391,"Incumbent",70218,"Challenger",52.43,47.57,"PA22","R",147609,0.048594598
"15116","Pennsylvania",1952,"23",73001,"Incumbent",34633,"Challenger",67.82,32.18,"PA23","R",107634,0.356467287
"15117","Pennsylvania",1952,"24",90276,"Incumbent",67790,"Challenger",57.11,42.89,"PA24","R",158066,0.142257032
"15118","Pennsylvania",1952,"25",77577,"Incumbent",76214,"Challenger",50.44,49.56,"PA25","R",153791,0.008862677
"15119","Pennsylvania",1952,"26",72981,"Challenger",105581,"Incumbent",40.87,59.13,"PA26","D",178562,0.18256964
"15120","Pennsylvania",1952,"27",118915,"Challenger",71039,"Challenger",62.6,37.4,"PA27","R",189954,0.252039968
"15121","Pennsylvania",1952,"28",69288,"Challenger",98432,"Incumbent",41.31,58.69,"PA28","D",167720,0.1737658
"15122","Pennsylvania",1952,"29",115069,"Incumbent",71573,"Challenger",61.65,38.35,"PA29","R",186642,0.233045081
"15123","Pennsylvania",1952,"30",65926,"Challenger",115292,"Challenger",36.38,63.62,"PA30","D",181218,0.272412233
"15124","Rhode Island",1952,"1",86523,"Challenger",105404,"Incumbent",45.08,54.92,"RI01","D",191927,0.098375945
"15125","Rhode Island",1952,"2",100305,"Challenger",115057,"Incumbent",46.58,53.42,"RI02","D",215362,0.068498621
"15126","South Carolina",1952,"1",0,NA,30483,"Incumbent",0,100,"SC01","D",30483,1
"15127","South Carolina",1952,"2",0,NA,42201,"Incumbent",0,100,"SC02","D",42201,1
"15128","South Carolina",1952,"3",2849,"Challenger",44237,"Incumbent",6.05,93.95,"SC03","D",47086,0.878987385
"15129","South Carolina",1952,"4",0,NA,77850,"Incumbent",0,100,"SC04","D",77850,1
"15130","South Carolina",1952,"5",2722,"Challenger",42081,"Incumbent",6.08,93.92,"SC05","D",44803,0.87849028
"15131","South Carolina",1952,"6",0,NA,41328,"Incumbent",0,100,"SC06","D",41328,1
"15132","South Dakota",1952,"AL",151449,"Incumbent",69777,"Challenger",68.46,31.54,"SD00","R",221226,0.36917903
"15133","South Dakota",1952,"2",45688,"Incumbent",20561,"Challenger",68.96,31.04,"SD02","R",66249,0.379281197
"15134","Tennessee",1952,"1",70556,"Incumbent",36477,"Challenger",65.92,34.08,"TN01","R",107033,0.31839713
"15135","Tennessee",1952,"2",84977,"Incumbent",38268,"Challenger",68.95,31.05,"TN02","R",123245,0.378993063
"15136","Tennessee",1952,"3",24177,"Challenger",56473,"Incumbent",29.98,70.02,"TN03","D",80650,0.400446373
"15137","Tennessee",1952,"4",0,NA,65787,"Incumbent",0,100,"TN04","D",65787,1
"15138","Tennessee",1952,"5",24056,"Challenger",49925,"Incumbent",32.52,67.48,"TN05","D",73981,0.349670861
"15139","Tennessee",1952,"6",0,NA,56878,"Challenger",0,100,"TN06","D",56878,1
"15140","Tennessee",1952,"7",0,NA,39529,"Challenger",0,100,"TN07","D",39529,1
"15141","Tennessee",1952,"8",0,NA,34877,"Incumbent",0,100,"TN08","D",34877,1
"15142","Tennessee",1952,"9",0,NA,101427,"Incumbent",0,100,"TN09","D",101427,0.83266783
"15143","Texas",1952,"1",0,NA,56491,"Incumbent",0,100,"TX01","D",56491,1
"15144","Texas",1952,"AL",0,NA,1979811,"Challenger",0,100,"TX00","D",1979811,1
"15145","Texas",1952,"2",22108,"Challenger",83267,"Challenger",20.98,79.02,"TX02","D",105375,0.580393832
"15146","Texas",1952,"3",0,NA,57033,"Challenger",0,100,"TX03","D",57033,1
"15147","Texas",1952,"4",0,NA,47888,"Incumbent",0,100,"TX04","D",47888,1
"15148","Texas",1952,"5",0,NA,172539,"Incumbent",0,100,"TX05","D",172539,1
"15149","Texas",1952,"6",0,NA,49461,"Challenger",0,100,"TX06","D",49461,1
"15150","Texas",1952,"7",0,NA,52420,"Challenger",0,100,"TX07","D",52420,1
"15151","Texas",1952,"8",0,NA,200608,"Incumbent",0,100,"TX08","D",200608,1
"15152","Texas",1952,"9",0,NA,96214,"Incumbent",0,100,"TX09","D",96214,1
"15153","Texas",1952,"10",0,NA,65924,"Incumbent",0,100,"TX10","D",65924,1
"15154","Texas",1952,"11",0,NA,59088,"Incumbent",0,100,"TX11","D",59088,1
"15155","Texas",1952,"12",0,NA,101964,"Challenger",0,100,"TX12","D",101964,1
"15156","Texas",1952,"13",0,NA,72373,"Challenger",0,100,"TX13","D",72373,1
"15157","Texas",1952,"14",0,NA,94866,"Incumbent",0,100,"TX14","D",94866,1
"15158","Texas",1952,"15",0,NA,63753,"Incumbent",0,100,"TX15","D",63753,1
"15159","Texas",1952,"16",0,NA,67782,"Incumbent",0,100,"TX16","D",67782,1
"15160","Texas",1952,"17",0,NA,59386,"Incumbent",0,100,"TX17","D",59386,1
"15161","Texas",1952,"18",0,NA,77661,"Incumbent",0,100,"TX18","D",77661,1
"15162","Texas",1952,"19",0,NA,87894,"Incumbent",0,100,"TX19","D",87894,1
"15163","Texas",1952,"20",0,NA,64841,"Incumbent",0,100,"TX20","D",64841,1
"15164","Texas",1952,"21",0,NA,65762,"Challenger",0,100,"TX21","D",65762,1
"15165","Utah",1952,"1",76545,"Challenger",49898,"Challenger",60.54,39.46,"UT01","R",126443,0.210743181
"15166","Utah",1952,"2",105296,"Challenger",95084,"Challenger",52.55,47.45,"UT02","R",200380,0.05096317
"15167","Vermont",1952,"AL",109871,"Incumbent",43187,"Challenger",71.78,28.22,"VT00","R",153058,0.435677978
"15168","Virginia",1952,"1",0,NA,24836,"Incumbent",0,100,"VA01","D",24836,1
"15169","Virginia",1952,"2",0,NA,28948,"Incumbent",0,100,"VA02","D",28948,1
"15170","Virginia",1952,"3",26488,"Challenger",36085,"Incumbent",42.33,57.67,"VA03","D",62573,0.15337286
"15171","Virginia",1952,"4",0,NA,23806,"Incumbent",0,100,"VA04","D",23806,1
"15172","Virginia",1952,"5",0,NA,19971,"Incumbent",0,100,"VA05","D",19971,1
"15173","Virginia",1952,"6",34041,"Challenger",31997,"Incumbent",51.55,48.45,"VA06","R",66038,0.030951876
"15174","Virginia",1952,"7",9876,"Challenger",37360,"Incumbent",20.91,79.09,"VA07","D",47236,0.581844356
"15175","Virginia",1952,"8",0,NA,29670,"Incumbent",0,100,"VA08","D",29670,0.679979778
"15176","Virginia",1952,"9",35047,"Challenger",32735,"Challenger",51.71,48.29,"VA09","R",67782,0.034109351
"15177","Virginia",1952,"10",33152,"Challenger",32830,"Challenger",50.24,49.76,"VA10","R",65982,0.004880119
"15178","Washington",1952,"AL",504783,"Challenger",515213,"Challenger",49.49,50.51,"WA00","D",1019996,0.01022553
"15179","Washington",1952,"1",121926,"Challenger",114617,"Challenger",51.54,48.46,"WA01","R",236543,0.030899245
"15180","Washington",1952,"2",91853,"Challenger",77179,"Challenger",54.34,45.66,"WA02","R",169032,0.086811965
"15181","Washington",1952,"3",75165,"Incumbent",65715,"Challenger",53.35,46.65,"WA03","R",140880,0.067078365
"15182","Washington",1952,"4",92551,"Incumbent",44464,"Challenger",67.55,32.45,"WA04","R",137015,0.350961574
"15183","Washington",1952,"5",82530,"Challenger",64820,"Challenger",56.01,43.99,"WA05","R",147350,0.120190024
"15184","Washington",1952,"6",110169,"Incumbent",74143,"Challenger",59.77,40.23,"WA06","R",184312,0.195462043
"15185","West Virginia",1952,"1",64216,"Challenger",72218,"Challenger",47.07,52.93,"WV01","D",136434,0.058651069
"15186","West Virginia",1952,"2",63320,"Challenger",67172,"Incumbent",48.52,51.48,"WV02","D",130492,0.029519051
"15187","West Virginia",1952,"3",62839,"Challenger",71926,"Incumbent",46.63,53.37,"WV03","D",134765,0.067428487
"15188","West Virginia",1952,"4",82104,"Challenger",71819,"Challenger",53.34,46.66,"WV04","R",153923,0.066819124
"15189","West Virginia",1952,"5",47519,"Challenger",83653,"Challenger",36.23,63.77,"WV05","D",131172,0.275470375
"15190","West Virginia",1952,"6",83429,"Challenger",104387,"Challenger",44.42,55.58,"WV06","D",187816,0.111587937
"15191","Wisconsin",1952,"1",99742,"Incumbent",68269,"Challenger",59.37,40.63,"WI01","R",168011,0.18732702
"15192","Wisconsin",1952,"2",116542,"Incumbent",68665,"Challenger",62.93,37.07,"WI02","R",185207,0.258505348
"15193","Wisconsin",1952,"3",96908,"Incumbent",32165,"Challenger",75.08,24.92,"WI03","R",129073,0.50159987
"15194","Wisconsin",1952,"4",72869,"Challenger",131098,"Incumbent",35.73,64.27,"WI04","D",203967,0.285482455
"15195","Wisconsin",1952,"5",112048,"Incumbent",105013,"Challenger",51.62,48.38,"WI05","R",217061,0.032410244
"15196","Wisconsin",1952,"6",103464,"Incumbent",40910,"Challenger",71.66,28.34,"WI06","R",144374,0.43327746
"15197","Wisconsin",1952,"7",95049,"Challenger",36387,"Challenger",72.32,27.68,"WI07","R",131436,0.446316078
"15198","Wisconsin",1952,"8",114183,"Incumbent",40980,"Challenger",73.59,26.41,"WI08","R",155163,0.471781288
"15199","Wisconsin",1952,"9",81258,"Incumbent",43437,"Challenger",65.17,34.83,"WI09","R",124695,0.303308072
"15200","Wisconsin",1952,"10",73527,"Incumbent",35597,"Challenger",67.38,32.62,"WI10","R",109124,0.347586232
"15201","Wyoming",1952,"AL",76161,"Incumbent",50559,"Challenger",60.1,39.9,"WY00","R",126720,0.202035985
"15202","Alabama",1950,"1",0,NA,14206,"Incumbent",0,100,"AL01","D",14206,1
"15203","Alabama",1950,"2",0,NA,17441,"Incumbent",0,100,"AL02","D",17441,1
"15204","Alabama",1950,"3",0,NA,10914,"Incumbent",0,100,"AL03","D",10914,1
"15205","Alabama",1950,"4",980,"Challenger",14608,"Challenger",6.29,93.71,"AL04","D",15588,0.874262253
"15206","Alabama",1950,"5",0,NA,17269,"Incumbent",0,100,"AL05","D",17269,1
"15207","Alabama",1950,"6",0,NA,11709,"Incumbent",0,100,"AL06","D",11709,1
"15208","Alabama",1950,"7",0,NA,20580,"Incumbent",0,100,"AL07","D",20580,1
"15209","Alabama",1950,"8",0,NA,13742,"Incumbent",0,100,"AL08","D",13742,1
"15210","Alabama",1950,"9",0,NA,30743,"Incumbent",0,100,"AL09","D",30743,1
"15211","Arizona",1950,"1",33528,"Challenger",51526,"Incumbent",39.42,60.58,"AZ01","D",85054,0.211606744
"15212","Arizona",1950,"2",28622,"Challenger",63991,"Incumbent",30.9,69.1,"AZ02","D",92613,0.381901029
"15213","Arkansas",1950,"1",0,NA,47238,"Incumbent",0,100,"AR01","D",47238,1
"15214","Arkansas",1950,"2",0,NA,31048,"Incumbent",0,100,"AR02","D",31048,1
"15215","Arkansas",1950,"3",0,NA,34434,"Incumbent",0,100,"AR03","D",34434,1
"15216","Arkansas",1950,"4",0,NA,43156,"Incumbent",0,100,"AR04","D",43156,1
"15217","Arkansas",1950,"5",0,NA,54338,"Incumbent",0,100,"AR05","D",54338,1
"15218","Arkansas",1950,"6",0,NA,46467,"Incumbent",0,100,"AR06","D",46467,1
"15219","Arkansas",1950,"7",0,NA,39121,"Incumbent",0,100,"AR07","D",39121,1
"15220","California",1950,"1",85122,"Incumbent",72584,"Challenger",53.98,46.02,"CA01","R",157706,0.079502365
"15221","California",1950,"2",0,NA,0,NA,0,0,"CA02","R",0,Inf
"15222","California",1950,"3",0,NA,0,NA,0,0,"CA03","R",0,Inf
"15223","California",1950,"4",40569,"Challenger",83078,"Incumbent",32.81,67.19,"CA04","D",123647,0.343793218
"15224","California",1950,"5",0,NA,0,NA,0,0,"CA05","R",0,Inf
"15225","California",1950,"6",0,NA,0,NA,0,0,"CA06","R",0,Inf
"15226","California",1950,"7",74069,"Incumbent",59976,"Challenger",55.26,44.74,"CA07","R",134045,0.105136335
"15227","California",1950,"8",0,NA,0,NA,0,0,"CA08","R",0,Inf
"15228","California",1950,"9",76015,"Challenger",70201,"Incumbent",51.99,48.01,"CA09","R",146216,0.03976309
"15229","California",1950,"10",59313,"Incumbent",51409,"Challenger",53.57,46.43,"CA10","R",110722,0.071385994
"15230","California",1950,"11",59780,"Incumbent",55020,"Challenger",52.07,47.93,"CA11","R",114800,0.041463415
"15231","California",1950,"12",107933,"Challenger",71682,"Challenger",60.09,39.91,"CA12","R",179615,0.201826128
"15232","California",1950,"13",0,NA,0,NA,0,0,"CA13","R",0,Inf
"15233","California",1950,"14",35543,"Challenger",47653,"Challenger",42.72,57.28,"CA14","D",83196,0.145559883
"15234","California",1950,"15",0,NA,0,NA,0,0,"CA15","R",0,Inf
"15235","California",1950,"16",115970,"Incumbent",79744,"Challenger",59.25,40.75,"CA16","R",195714,0.185096621
"15236","California",1950,"17",0,NA,0,NA,0,0,"CA17","R",0,Inf
"15237","California",1950,"18",95308,"Challenger",97177,"Incumbent",49.51,50.49,"CA18","D",192485,0.009709848
"15238","California",1950,"19",0,NA,0,NA,0,0,"CA19","R",0,Inf
"15239","California",1950,"20",0,NA,0,NA,0,0,"CA20","R",0,Inf
"15240","California",1950,"21",46693,"Challenger",62994,"Incumbent",42.57,57.43,"CA21","D",109687,0.148613783
"15241","California",1950,"22",0,NA,0,NA,0,0,"CA22","R",0,Inf
"15242","California",1950,"23",90398,"Challenger",94137,"Incumbent",48.99,51.01,"CA23","D",184535,0.020261739
"15243","Colorado",1950,"1",67436,"Challenger",70165,"Challenger",49.01,50.99,"CO01","D",137601,0.019832705
"15244","Colorado",1950,"2",73045,"Incumbent",53313,"Challenger",57.81,42.19,"CO02","R",126358,0.156159483
"15245","Colorado",1950,"3",58831,"Challenger",55110,"Incumbent",51.63,48.37,"CO03","R",113941,0.032657252
"15246","Colorado",1950,"4",26674,"Challenger",35797,"Incumbent",42.7,57.3,"CO04","D",62471,0.146035761
"15247","Connecticut",1950,"1",96251,"Challenger",134258,"Incumbent",41.76,58.24,"CT01","D",230509,0.164882933
"15248","Connecticut",1950,"AL",433912,"Incumbent",426485,"Challenger",50.43,49.57,"CT00","R",860397,0.008632062
"15249","Connecticut",1950,"2",68747,"Challenger",66523,"Incumbent",50.82,49.18,"CT02","R",135270,0.016441192
"15250","Connecticut",1950,"3",82304,"Challenger",89391,"Incumbent",47.94,52.06,"CT03","D",171695,0.041276682
"15251","Connecticut",1950,"4",111939,"Challenger",88682,"Challenger",55.8,44.2,"CT04","R",200621,0.115925053
"15252","Connecticut",1950,"5",65915,"Incumbent",56752,"Challenger",53.73,46.27,"CT05","R",122667,0.074698167
"15253","Delaware",1950,"AL",73313,"Incumbent",56091,"Challenger",56.65,43.35,"DE00","R",129404,0.133087076
